,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
1417,105,CLIPPER,21,GENERAL MATERIAL,753951,29-Apr-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,50.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1750.0,660.0,,,,,50.0,1750.0,,38086160.02,,,783755340.3,
1431,105,CLIPPER,21,GENERAL MATERIAL,763809,25-Jun-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,22.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,770.0,13.0,,,,,22.0,770.0,,38086160.02,,,783755340.3,
1434,105,CLIPPER,21,GENERAL MATERIAL,764660,25-Jun-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,5.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,175.0,13.0,,,,,5.0,175.0,,38086160.02,,,783755340.3,
1437,105,CLIPPER,21,GENERAL MATERIAL,767755,07-Jul-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,65.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,2275.0,845.0,,,,,65.0,2275.0,,38086160.02,,,783755340.3,
1446,105,CLIPPER,21,GENERAL MATERIAL,771832,24-Jul-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,35.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1225.0,592.0,,,,,35.0,1225.0,,38086160.02,,,783755340.3,
1451,105,CLIPPER,21,GENERAL MATERIAL,775674,12-Aug-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,6.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,210.0,552.0,,,,,6.0,210.0,,38086160.02,,,783755340.3,
1454,105,CLIPPER,21,GENERAL MATERIAL,777441,25-Aug-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,16.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,560.0,395.0,,,,,16.0,560.0,,38086160.02,,,783755340.3,
1457,105,CLIPPER,21,GENERAL MATERIAL,777869,22-Aug-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,8.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,280.0,411.0,,,,,8.0,280.0,,38086160.02,,,783755340.3,
1461,105,CLIPPER,21,GENERAL MATERIAL,780040,02-Sep-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,22.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,770.0,279.0,,,,,22.0,770.0,,38086160.02,,,783755340.3,
1463,105,CLIPPER,21,GENERAL MATERIAL,781758,10-Sep-20,,,90206,90206,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Checking-General,,,35.0,,,,,25.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,875.0,214.0,,,,,25.0,875.0,,38086160.02,,,783755340.3,
