,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
41,9,ANGLE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",875869,30-Sep-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,92.0,,,,,50.0,5786521001,5786521001,"ANGLE MS 1-1/2""X1-1/2"" 3/16"" . (---) (L-C) (Consumable-Local)",RFT,4600.0,0.0,,,,,50.0,4600.0,,38086160.02,,,783755340.3,
123,23,BAR,11,SPARE PARTS,886403,09-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,100.0,,,,,2.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200.0,3.0,,,,,2.0,200.0,,38086160.02,,,783755340.3,
473,42,BOBBIN,11,SPARE PARTS,867503,28-Aug-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,19.30809322,,,,,36.0,18893,18893,BOBIN LARGE (TWO NEEDLE) (Consumable-Local),PCS,695.0913559,9.0,,,,,48.0,815.0913559,,38086160.02,,,783755340.3,
474,42,BOBBIN,11,SPARE PARTS,867503,28-Aug-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,10.0,,,,,12.0,18895,18895,BOBIN SMALL (TWO NEEDLE) (Consumable-Local),PCS,120.0,48.0,,,,,48.0,815.0913559,,38086160.02,,,783755340.3,
523,42,BOBBIN,11,SPARE PARTS,886403,09-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,69.02082019,,,,,3.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,207.0624606,100.0,,,,,8.0,241.522138,,38086160.02,,,783755340.3,
524,42,BOBBIN,11,SPARE PARTS,886403,09-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,6.891935484,,,,,5.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,34.45967742,244.0,,,,,8.0,241.522138,,38086160.02,,,783755340.3,
915,46,BOOT,11,SPARE PARTS,886403,09-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,60.0,,,,,7.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,420.0,165.0,,,,,7.0,420.0,,38086160.02,,,783755340.3,
916,46,BOOT,11,SPARE PARTS,886404,09-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,2.737495665,,,,,30.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,82.12486995,2202.0,,,,,30.0,82.12486995,,38086160.02,,,783755340.3,
1005,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",865434,20-Aug-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,330.0,,,FOR PAINT WORK CHANGE OVER TROLLY,,3.0,17044,17044,"PAINT BRUSH 4"" ELITE (Consumable-Local)",NOS,990.0,2.0,,,,,6.0,2160.0,,38086160.02,,,783755340.3,
1006,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",865434,20-Aug-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,390.0,,,FOR PAINT WORK CHANGE OVER TROLLY,,3.0,43804,43804,"PAINT BRUSH 3"" UNIVERSAL DIAMOND (Consumable-Local)",NOS,1170.0,11.0,,,,,6.0,2160.0,,38086160.02,,,783755340.3,
1252,77,CAPACITOR,17,ELECTRICAL,876966,05-Oct-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,90.0,,,,,24.0,22868,22868,CAPACITOR 3.5 UF FUJI (Consumable-Local),PCS,2160.0,28.0,,,,,24.0,2160.0,,38086160.02,,,783755340.3,
1297,83,CARTRIDGE,13,COMPUTERS & ACCESSORIES,887911,16-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,34000.0,,,,,1.0,7981021003,7981021003,"TONER/CARTRIDGE 26X HIGH YIELD BLACK ORIGINAL LASERJET, CF 226XC (HP) (L-C) (Consumable-Local)",NOS,34000.0,1.0,,,,,1.0,34000.0,,38086160.02,,,783755340.3,
1342,101,CLAMP,11,SPARE PARTS,886403,09-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,175.0,,,,,1.0,40397,40397,NEEDLE CLAMP P # KS242 (SIRUBA) (Consumable-Local),NOS,175.0,44.0,,,,,1.0,175.0,,38086160.02,,,783755340.3,
1386,104,CLIP,18,MECHANICAL,881638,21-Oct-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,179.0,,,,,900.0,21901,21901,CHAIN 2 CLIP RUNNER  WITH HOOK FOR SWITCH TRACK (Consumable-Local),SET,161100.0,0.0,,,,,900.0,161100.0,,38086160.02,,,783755340.3,
1628,105,CLIPPER,21,GENERAL MATERIAL,886115,08-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,35.0,,,,,10.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,350.0,1646.0,,,,,10.0,350.0,,38086160.02,,,783755340.3,
1630,105,CLIPPER,21,GENERAL MATERIAL,886187,11-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,35.0,,,,,20.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,700.0,1511.0,,,,,20.0,700.0,,38086160.02,,,783755340.3,
1710,144,CROCKERY,21,GENERAL MATERIAL,865434,20-Aug-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,63.0,,,FOR MAINTENANCE,,8.0,16910,16910,SPOON (TEA SPOON) (Consumable-Local),NOS,504.0,12.0,,,,,8.0,504.0,,38086160.02,,,783755340.3,
