,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
1442,105,CLIPPER,21,GENERAL MATERIAL,770682,24-Jul-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,35.0,,,,,5.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,175.0,592.0,,,,,5.0,175.0,,38086160.02,,,783755340.3,
1793,156,DISC,16,TOOLS & INSTRUMENTS,834519,06-Apr-21,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,179.6465432,,,,,7.0,6148,6148,"GRINDING DISC 4"" FLEXOVIT (Consumable-Local)",PCS,1257.525802,20.0,,,,,7.0,1257.525802,,38086160.02,,,783755340.3,
1972,189,FILE,20,STATIONARY,793153,27-Oct-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,88.2,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,441.0,25.0,,,,,20.0,1521.0,,38086160.02,,,783755340.3,
1973,189,FILE,20,STATIONARY,793153,27-Oct-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,72.0,,,,,5.0,5005,5005,FIBRE PAPER CLIP FILE (Consumable-Local),NOS,360.0,30.0,,,,,20.0,1521.0,,38086160.02,,,783755340.3,
1974,189,FILE,20,STATIONARY,793153,27-Oct-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,72.0,,,,,10.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,720.0,62.0,,,,,20.0,1521.0,,38086160.02,,,783755340.3,
2490,206,GENERAL,21,GENERAL MATERIAL,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,27.5,,,,,1.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,27.5,10.0,,,,,2.0,377.5,,38086160.02,,,783755340.3,
2491,206,GENERAL,21,GENERAL MATERIAL,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,350.0,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,350.0,6.0,,,,,2.0,377.5,,38086160.02,,,783755340.3,
2513,206,GENERAL,21,GENERAL MATERIAL,774467,07-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,27.5,,,,,2.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,55.0,5.0,,,,,3.0,225.0,,38086160.02,,,783755340.3,
2514,206,GENERAL,21,GENERAL MATERIAL,774467,07-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,170.0,,,,,1.0,19671,19671,GUM STICK UHU LARGE (Consumable-Local),PCS,170.0,3.0,,,,,3.0,225.0,,38086160.02,,,783755340.3,
2579,206,GENERAL,21,GENERAL MATERIAL,793153,27-Oct-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,110.0,,,,,1.0,18969,18969,BOX FILE PANDING BOX TYPE (I NO.2166) (Consumable-Local),PCS,110.0,2.0,,,,,7.0,504.0,,38086160.02,,,783755340.3,
2580,206,GENERAL,21,GENERAL MATERIAL,793153,27-Oct-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,8.8,,,,,5.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,44.0,62.0,,,,,7.0,504.0,,38086160.02,,,783755340.3,
2581,206,GENERAL,21,GENERAL MATERIAL,793153,27-Oct-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,350.0,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,350.0,14.0,,,,,7.0,504.0,,38086160.02,,,783755340.3,
2609,206,GENERAL,21,GENERAL MATERIAL,802332,01-Dec-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,350.0,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,350.0,5.0,,,,,2.0,358.8,,38086160.02,,,783755340.3,
2610,206,GENERAL,21,GENERAL MATERIAL,802332,01-Dec-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,8.8,,,,,1.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,8.8,36.0,,,,,2.0,358.8,,38086160.02,,,783755340.3,
3341,234,HOOTER,17,ELECTRICAL,838420,23-Apr-21,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,575.0,,,,,4.0,6726,6726,HOOTER 220 V MINI SIRON (Consumable-Local),NOS,2300.0,22.0,,,,,4.0,2300.0,,38086160.02,,,783755340.3,
3443,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,185.0,,,,,2.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,370.0,0.0,,,,,4.0,540.0,,38086160.02,,,783755340.3,
3444,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,85.0,,,,,2.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,170.0,2.0,,,,,4.0,540.0,,38086160.02,,,783755340.3,
3457,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,774467,07-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,1.0,,,,,1.0,85.0,,38086160.02,,,783755340.3,
3483,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,793153,27-Oct-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,10.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3484,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,793153,27-Oct-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,9.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3501,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,802332,01-Dec-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,1.0,,,,,1.0,185.0,,38086160.02,,,783755340.3,
3844,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",834519,06-Apr-21,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,210.0958333,,,,,1.0,9647,9647,PAD LOCK 50 MM TRICIRCLE CHINA (Consumable-Local),NOS,210.0958333,5.0,,,,,1.0,210.0958333,,38086160.02,,,783755340.3,
7235,322,PAPER,20,STATIONARY,784672,22-Sep-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,410.25,,,,,5.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,2051.25,70.0,,,,,5.0,2051.25,,38086160.02,,,783755340.3,
7250,322,PAPER,20,STATIONARY,793153,27-Oct-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,410.25,,,,,3.0,6468121002,6468121002,PHOTOCOPY PAPER A-4 GSM 70 (....) (L-C) (Consumable-Local),NOS,1230.75,19.0,,,,,3.0,1230.75,,38086160.02,,,783755340.3,
8806,350,PRINTER ACCESSORIES,13,COMPUTERS & ACCESSORIES,800864,25-Nov-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,1100.0,,,,,1.0,53395,53395,RECYCLING OF TONER HP-26-A (Consumable-Local),NOS,1100.0,0.0,,,,,1.0,1100.0,,38086160.02,,,783755340.3,
9109,387,ROLLER,18,MECHANICAL,855983,08-Jul-21,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,197.44306,,,,,350.0,7575211007,7575211007,HANGER ROLLER F2006 (HOME TEXTILE) (INA) (I-C) (Consumable-Imported),NOS,69105.071,350.0,,,,,350.0,69105.071,,38086160.02,,,783755340.3,
9779,440,STAPLER,20,STATIONARY,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,140.0,,,,,1.0,22462,22462,STAPLER MACHINE 24/6 OPAL HD-45 (Consumable-Local),NOS,140.0,0.0,,,,,1.0,140.0,,38086160.02,,,783755340.3,
9788,440,STAPLER,20,STATIONARY,802332,01-Dec-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,140.0,,,,,1.0,22462,22462,STAPLER MACHINE 24/6 OPAL HD-45 (Consumable-Local),NOS,140.0,3.0,,,,,1.0,140.0,,38086160.02,,,783755340.3,
9839,443,STATIONERY,20,STATIONARY,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,5.87,,,,,2.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,11.74,8.0,,,,,18.0,421.9726111,,38086160.02,,,783755340.3,
9840,443,STATIONERY,20,STATIONARY,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,5.87,,,,,2.0,9797,9797,PEN (BALL PEN) DOLLER CLEAR STICK (RED) (Consumable-Local),NOS,11.74,0.0,,,,,18.0,421.9726111,,38086160.02,,,783755340.3,
9841,443,STATIONERY,20,STATIONARY,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,5.87,,,,,5.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,29.35,20.0,,,,,18.0,421.9726111,,38086160.02,,,783755340.3,
9842,443,STATIONERY,20,STATIONARY,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,26.0,,,,,1.0,13913,13913,STAPLER PIN 24/6 (Consumable-Local),PKT,26.0,0.0,,,,,18.0,421.9726111,,38086160.02,,,783755340.3,
9843,443,STATIONERY,20,STATIONARY,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,27.5,,,,,1.0,9639,9639,PAD (ROUGH PAD)  LEADER  (LARGE) (Consumable-Local),NOS,27.5,0.0,,,,,18.0,421.9726111,,38086160.02,,,783755340.3,
9844,443,STATIONERY,20,STATIONARY,773967,05-Aug-20,,,90225,90225,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-General-General,,,12.75,,,,,1.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,12.75,3.0,,,,,18.0,421.9726111,,38086160.02,,,783755340.3,
