,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
20,6,AIR CONDITIONER,22,ELECTRICAL EQUIPMENT,830256,20-Mar-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,16500.0,,,,,1.0,7201821003,7201821003,AIR CONDITIONER SPLIT A/C COMPRESSOR ROTARY 1.5TON FOR MODEL# KEE 18S (KENWOOD) (L-C) (Consumable-Local),NOS,16500.0,3.0,,,,,1.0,16500.0,,38086160.02,,,783755340.3,
58,13,ASSEMBLY,18,MECHANICAL,869363,02-Sep-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,1275.0,,,,,2.0,43125,43125,"FEED BAR ASSY, P # SB3794001 (Consumable-Local)",NOS,2550.0,5.0,,,,,2.0,2550.0,,38086160.02,,,783755340.3,
408,42,BOBBIN,11,SPARE PARTS,827123,06-Mar-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,6.891935484,,,,,40.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,275.6774194,425.0,,,,,60.0,1656.093823,,38086160.02,,,783755340.3,
409,42,BOBBIN,11,SPARE PARTS,827123,06-Mar-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,69.02082019,,,,,20.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,1380.416404,257.0,,,,,60.0,1656.093823,,38086160.02,,,783755340.3,
434,42,BOBBIN,11,SPARE PARTS,845536,28-May-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,69.02082019,,,,,10.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,690.2082019,232.0,,,,,10.0,690.2082019,,38086160.02,,,783755340.3,
760,46,BOOT,11,SPARE PARTS,827619,08-Mar-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,82.0,,,,,2.0,19978,19978,LUB BOOT RIGHT 1/4 (T/N) (Consumable-Local),PCS,164.0,22.0,,,,,2.0,164.0,,38086160.02,,,783755340.3,
793,46,BOOT,11,SPARE PARTS,845536,28-May-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,38.73040752,,,,,4.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,154.9216301,172.0,,,,,7.0,1204.92163,,38086160.02,,,783755340.3,
794,46,BOOT,11,SPARE PARTS,845536,28-May-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,350.0,,,,,3.0,40362,40362,BOOT PART # P502J-A (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,1050.0,17.0,,,,,7.0,1204.92163,,38086160.02,,,783755340.3,
1266,79,CARD,17,ELECTRICAL,810442,07-Jan-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,7.0,,,,,600.0,7487121001,7487121001,"FACE CARD LEMINATION 300GSM (SIZE 11""X 8.5"") (---) (L-C) (Consumable-Local)",NOS,4200.0,4000.0,,,,,600.0,4200.0,,38086160.02,,,783755340.3,
1282,83,CARTRIDGE,13,COMPUTERS & ACCESSORIES,872177,14-Sep-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,2000.0,,,,,1.0,7737321003,7737321003,TONER LASER JET - 26-A (REFURBISHED) (HP) (L-C) (Consumable-Local),NOS,2000.0,4.0,,,,,1.0,2000.0,,38086160.02,,,783755340.3,
