,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
235,34,BIN,21,GENERAL MATERIAL,771753,24-Jul-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,465.0,,,,,1.0,28482,28482,PLASTIC DUST BIN WITH PADEL (MEDIUM SIZE) (Consumable-Local),NOS,465.0,0.0,,,,,1.0,465.0,,38086160.02,,,783755340.3,
1273,83,CARTRIDGE,13,COMPUTERS & ACCESSORIES,825551,01-Mar-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,1750.0,,,,,1.0,5480521003,5480521003,TONER LASERJET 1320 49-A (REFURBISHED) (HP) (Consumable-Local),NOS,1750.0,3.0,,,,,1.0,1750.0,,38086160.02,,,783755340.3,
1274,83,CARTRIDGE,13,COMPUTERS & ACCESSORIES,832505,29-Mar-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,1750.0,,,,,1.0,5480521003,5480521003,TONER LASERJET 1320 49-A (REFURBISHED) (HP) (Consumable-Local),NOS,1750.0,2.0,,,,,1.0,1750.0,,38086160.02,,,783755340.3,
1275,83,CARTRIDGE,13,COMPUTERS & ACCESSORIES,838416,23-Apr-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,1750.0,,,,,1.0,5480521003,5480521003,TONER LASERJET 1320 49-A (REFURBISHED) (HP) (Consumable-Local),NOS,1750.0,1.0,,,,,1.0,1750.0,,38086160.02,,,783755340.3,
1736,146,CUTTER,11,SPARE PARTS,818605,10-Feb-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,75.0,,,,,12.0,19617,19617,GSM BLADE CUTTING GSM CUTTER (Consumable-Local),PCS,900.0,24.0,,,,,12.0,900.0,,38086160.02,,,783755340.3,
1957,189,FILE,20,STATIONARY,792217,23-Oct-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,88.2,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,441.0,30.0,,,,,20.0,1521.0,,38086160.02,,,783755340.3,
1958,189,FILE,20,STATIONARY,792217,23-Oct-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,5.0,5005,5005,FIBRE PAPER CLIP FILE (Consumable-Local),NOS,360.0,40.0,,,,,20.0,1521.0,,38086160.02,,,783755340.3,
1959,189,FILE,20,STATIONARY,792217,23-Oct-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,10.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,720.0,77.0,,,,,20.0,1521.0,,38086160.02,,,783755340.3,
1960,189,FILE,20,STATIONARY,792231,23-Oct-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,10.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,720.0,77.0,,,,,20.0,1521.0,,38086160.02,,,783755340.3,
1961,189,FILE,20,STATIONARY,792231,23-Oct-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,88.2,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,441.0,30.0,,,,,20.0,1521.0,,38086160.02,,,783755340.3,
1962,189,FILE,20,STATIONARY,792231,23-Oct-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,5.0,5005,5005,FIBRE PAPER CLIP FILE (Consumable-Local),NOS,360.0,40.0,,,,,20.0,1521.0,,38086160.02,,,783755340.3,
1975,189,FILE,20,STATIONARY,793337,28-Oct-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,88.2,,,,,4.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,352.8,21.0,,,,,4.0,352.8,,38086160.02,,,783755340.3,
1976,189,FILE,20,STATIONARY,793420,28-Oct-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,4.0,5005,5005,FIBRE PAPER CLIP FILE (Consumable-Local),NOS,288.0,26.0,,,,,4.0,288.0,,38086160.02,,,783755340.3,
2004,189,FILE,20,STATIONARY,808917,29-Dec-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,89.7721,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,448.8605,60.0,,,,,13.0,1024.8605,,38086160.02,,,783755340.3,
2005,189,FILE,20,STATIONARY,808917,29-Dec-20,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,8.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,576.0,42.0,,,,,13.0,1024.8605,,38086160.02,,,783755340.3,
2018,189,FILE,20,STATIONARY,821174,13-Feb-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,9.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,648.0,0.0,,,,,14.0,1096.8605,,38086160.02,,,783755340.3,
2019,189,FILE,20,STATIONARY,821174,13-Feb-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,89.7721,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,448.8605,27.0,,,,,14.0,1096.8605,,38086160.02,,,783755340.3,
2035,189,FILE,20,STATIONARY,834394,12-Apr-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,10.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,720.0,18.0,,,,,10.0,720.0,,38086160.02,,,783755340.3,
2037,189,FILE,20,STATIONARY,835093,10-Apr-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,10.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,720.0,28.0,,,,,15.0,1177.730212,,38086160.02,,,783755340.3,
2038,189,FILE,20,STATIONARY,835093,10-Apr-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,91.54604231,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,457.7302115,45.0,,,,,15.0,1177.730212,,38086160.02,,,783755340.3,
2039,189,FILE,20,STATIONARY,836536,14-Apr-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,5.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,360.0,13.0,,,,,10.0,817.7302115,,38086160.02,,,783755340.3,
2040,189,FILE,20,STATIONARY,836536,14-Apr-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,91.54604231,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,457.7302115,40.0,,,,,10.0,817.7302115,,38086160.02,,,783755340.3,
2060,189,FILE,20,STATIONARY,862386,04-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,75.0,,,,,10.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,750.0,47.0,,,,,10.0,750.0,,38086160.02,,,783755340.3,
2063,189,FILE,20,STATIONARY,862421,06-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,75.0,,,,,6.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,450.0,2.0,,,,,12.0,882.0,,38086160.02,,,783755340.3,
2064,189,FILE,20,STATIONARY,862421,06-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,72.0,,,,,6.0,5005,5005,FIBRE PAPER CLIP FILE (Consumable-Local),NOS,432.0,20.0,,,,,12.0,882.0,,38086160.02,,,783755340.3,
2065,189,FILE,20,STATIONARY,862654,06-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,75.0,,,,,8.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,600.0,2.0,,,,,10.0,783.2342857,,38086160.02,,,783755340.3,
2066,189,FILE,20,STATIONARY,862654,06-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,91.61714286,,,,,2.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,183.2342857,6.0,,,,,10.0,783.2342857,,38086160.02,,,783755340.3,
2087,189,FILE,20,STATIONARY,874403,24-Sep-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,75.0,,,,,12.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,900.0,64.0,,,,,24.0,2088.0,,38086160.02,,,783755340.3,
2088,189,FILE,20,STATIONARY,874403,24-Sep-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,99.0,,,,,12.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,1188.0,64.0,,,,,24.0,2088.0,,38086160.02,,,783755340.3,
2095,189,FILE,20,STATIONARY,874818,24-Sep-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,99.0,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,495.0,64.0,,,,,10.0,870.0,,38086160.02,,,783755340.3,
2096,189,FILE,20,STATIONARY,874818,24-Sep-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,75.0,,,,,5.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,375.0,64.0,,,,,10.0,870.0,,38086160.02,,,783755340.3,
2098,189,FILE,20,STATIONARY,874990,24-Sep-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,182.0,,,,,5.0,1602,1602,BOX FILE EXECUTIVE LARGE EAGLE (Consumable-Local),NOS,910.0,15.0,,,,,15.0,1660.0,,38086160.02,,,783755340.3,
2099,189,FILE,20,STATIONARY,874990,24-Sep-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,75.0,,,,,10.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,750.0,64.0,,,,,15.0,1660.0,,38086160.02,,,783755340.3,
2104,189,FILE,20,STATIONARY,878125,07-Oct-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,75.0,,,,,15.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,1125.0,16.0,,,,,20.0,1620.0,,38086160.02,,,783755340.3,
2105,189,FILE,20,STATIONARY,878125,07-Oct-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,99.0,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,495.0,39.0,,,,,20.0,1620.0,,38086160.02,,,783755340.3,
