,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
5,2,ADHESIVES & SOLUTIONS,19,"HARDWARE MATERIAL, PIPE & FITTINGS",878561,13-Oct-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,85.0,,,,,4.0,7978,7978,MAGIC DEPOXY STEEL (Consumable-Local),NOS,340.0,18.0,,,,,4.0,340.0,,38086160.02,,,783755340.3,
27,6,AIR CONDITIONER,22,ELECTRICAL EQUIPMENT,860253,28-Jul-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,71517.5,,,,,1.0,42987,42987,AIR CONDITIONER 1.5 TON (GREE G10 INVERTER) (Fixed-Local),NOS,71517.5,0.0,,,,,1.0,71517.5,,38086160.02,,,783755340.3,
48,13,ASSEMBLY,11,SPARE PARTS,808354,24-Dec-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,2650.0,,,,,4.0,52715,52715,THREAD TENSION BRACKET ASSY P # SB3572001 (Consumable-Imported),PCS,10600.0,46.0,,,,,4.0,10600.0,,38086160.02,,,783755340.3,
52,13,ASSEMBLY,18,MECHANICAL,757039,16-May-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,5697.496667,,,,,1.0,6860211004,6860211004,"THREAD TENSION ASM PART# 400-03634, ""B"" M# LZ-2290ASR (JUKI) (I-C) (Consumable-Imported)",NOS,5697.496667,11.0,,,,,1.0,5697.496667,,38086160.02,,,783755340.3,
62,23,BAR,11,SPARE PARTS,784875,23-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,,,1.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,100.0,45.0,,,,,1.0,100.0,,38086160.02,,,783755340.3,
67,23,BAR,11,SPARE PARTS,788279,06-Oct-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,,,3.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,300.0,33.0,,,,,3.0,300.0,,38086160.02,,,783755340.3,
70,23,BAR,11,SPARE PARTS,789519,12-Oct-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,FOR 20 OLD QUILTING MACHINE REAPIR FROM GODOWN,,10.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,1000.0,23.0,,,,,10.0,1000.0,,38086160.02,,,783755340.3,
73,23,BAR,11,SPARE PARTS,793917,29-Oct-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,,,3.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,300.0,19.0,,,,,3.0,300.0,,38086160.02,,,783755340.3,
75,23,BAR,11,SPARE PARTS,798403,17-Nov-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,,,2.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200.0,17.0,,,,,2.0,200.0,,38086160.02,,,783755340.3,
79,23,BAR,11,SPARE PARTS,805094,11-Dec-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,,,5.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,500.0,6.0,,,,,5.0,500.0,,38086160.02,,,783755340.3,
102,23,BAR,11,SPARE PARTS,848251,05-Jun-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,,,2.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200.0,1.0,,,,,2.0,200.0,,38086160.02,,,783755340.3,
107,23,BAR,11,SPARE PARTS,867643,28-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,,,2.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200.0,48.0,,,,,2.0,200.0,,38086160.02,,,783755340.3,
109,23,BAR,11,SPARE PARTS,869405,03-Sep-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,188.1,,,,,1.0,20078,20078,NEEDLE BAR BUSH DELTA (COMFORTER (Consumable-Local),PCS,188.1,0.0,,,,,6.0,688.1,,38086160.02,,,783755340.3,
110,23,BAR,11,SPARE PARTS,869405,03-Sep-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,,,5.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,500.0,37.0,,,,,6.0,688.1,,38086160.02,,,783755340.3,
113,23,BAR,11,SPARE PARTS,871268,10-Sep-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100.0,,,,,2.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200.0,33.0,,,,,2.0,200.0,,38086160.02,,,783755340.3,
122,23,BAR,11,SPARE PARTS,884933,05-Nov-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,210.0,,,,,6.0,20078,20078,NEEDLE BAR BUSH DELTA (COMFORTER (Consumable-Local),PCS,1260.0,30.0,,,,,6.0,1260.0,,38086160.02,,,783755340.3,
126,23,BAR,18,MECHANICAL,781747,09-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,200.0,,,,,2.0,6827321001,6827321001,N.BAR THREAD GUIDE P# MH16K FOR F/L C007KD (---) (L-C) (Consumable-Local),NOS,400.0,0.0,,,,,2.0,400.0,,38086160.02,,,783755340.3,
141,29,BEARING,18,MECHANICAL,863309,07-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,565.0,,,,,2.0,645,645,BALL BEARING 6204-2RSH C3 SKF (Consumable-Local),NOS,1130.0,4.0,,,,,2.0,1130.0,,38086160.02,,,783755340.3,
143,29,BEARING,18,MECHANICAL,875823,28-Sep-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,275.0,,,,,3.0,595,595,BALL BEARING 6002-2RSH SKF (Consumable-Local),NOS,825.0,1.0,,,,,3.0,825.0,,38086160.02,,,783755340.3,
160,32,BELT,11,SPARE PARTS,733136,02-Jan-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,10.0,,,,,12.0,20735,20735,ROLL PIN FOR BELT (M-180) (CUTTING M (Consumable-Local),PCS,120.0,0.0,,,,,13.0,195.01625,,38086160.02,,,783755340.3,
161,32,BELT,11,SPARE PARTS,733136,02-Jan-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,75.01625,,,,,1.0,21415,21415,V BELT RUBBER 42 (JUKI) (Consumable-Local),PCS,75.01625,13.0,,,,,13.0,195.01625,,38086160.02,,,783755340.3,
183,32,BELT,11,SPARE PARTS,823851,25-Feb-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,4.162074554,,,,,100.0,20886,20886,SHARPING BELT (CUTTING MACHINE) (Consumable-Local),PCS,416.2074554,1134.0,,,,,100.0,416.2074554,,38086160.02,,,783755340.3,
219,32,BELT,18,MECHANICAL,863309,07-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,224.0,,,,,8.0,16557,16557,BELT (V-BELT) B-56 DONGIL (Consumable-Local),NOS,1792.0,0.0,,,,,8.0,1792.0,,38086160.02,,,783755340.3,
239,34,BIN,21,GENERAL MATERIAL,814193,16-Jan-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,465.0,,,,,3.0,28482,28482,PLASTIC DUST BIN WITH PADEL (MEDIUM SIZE) (Consumable-Local),NOS,1395.0,12.0,,,,,3.0,1395.0,,38086160.02,,,783755340.3,
241,34,BIN,21,GENERAL MATERIAL,836448,13-Apr-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,465.0,,,,,1.0,28482,28482,PLASTIC DUST BIN WITH PADEL (MEDIUM SIZE) (Consumable-Local),NOS,465.0,5.0,,,,,1.0,465.0,,38086160.02,,,783755340.3,
269,36,BLADE,11,SPARE PARTS,767305,06-Jul-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,22.0,,,,,18.0,18851,18851,BLADE 5/8'' (KAJ MACHINE) (Consumable-Local),PCS,396.0,0.0,,,,,18.0,396.0,,38086160.02,,,783755340.3,
273,36,BLADE,11,SPARE PARTS,863564,09-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,20.0,,,,,12.0,18850,18850,BLADE 3/4'' (KAJ MACHINE) (Consumable-Local),PCS,240.0,84.0,,,,,24.0,516.0,,38086160.02,,,783755340.3,
274,36,BLADE,11,SPARE PARTS,863564,09-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,23.0,,,,,12.0,18851,18851,BLADE 5/8'' (KAJ MACHINE) (Consumable-Local),PCS,276.0,108.0,,,,,24.0,516.0,,38086160.02,,,783755340.3,
