,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
19,6,AIR CONDITIONER,22,ELECTRICAL EQUIPMENT,822055,19-Feb-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,63590.0,,,,,2.0,42987,42987,AIR CONDITIONER 1.5 TON (GREE G10 INVERTER) (Fixed-Local),NOS,127180.0,0.0,,,,,2.0,127180.0,,38086160.02,,,783755340.3,
50,13,ASSEMBLY,18,MECHANICAL,749223,12-Mar-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,5697.496667,,,,,2.0,6860011004,6860011004,"THREAD TENSION ASM PART# 400-03633 ""A"" M# LZ-2290ASR (JUKI) (I-C) (Consumable-Imported)",NOS,11394.99333,10.0,,,,,2.0,11394.99333,,38086160.02,,,783755340.3,
51,13,ASSEMBLY,18,MECHANICAL,749346,13-Mar-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,5697.496667,,,,,1.0,6860011004,6860011004,"THREAD TENSION ASM PART# 400-03633 ""A"" M# LZ-2290ASR (JUKI) (I-C) (Consumable-Imported)",NOS,5697.496667,9.0,,,,,1.0,5697.496667,,38086160.02,,,783755340.3,
53,13,ASSEMBLY,18,MECHANICAL,775276,11-Aug-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,5697.496667,,,,,1.0,6860011004,6860011004,"THREAD TENSION ASM PART# 400-03633 ""A"" M# LZ-2290ASR (JUKI) (I-C) (Consumable-Imported)",NOS,5697.496667,8.0,,,,,1.0,5697.496667,,38086160.02,,,783755340.3,
55,13,ASSEMBLY,18,MECHANICAL,807531,21-Dec-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,1275.0,,,,,1.0,43125,43125,"FEED BAR ASSY, P # SB3794001 (Consumable-Local)",NOS,1275.0,9.0,,,,,1.0,1275.0,,38086160.02,,,783755340.3,
56,13,ASSEMBLY,18,MECHANICAL,838557,23-Apr-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,1275.0,,,,,1.0,43125,43125,"FEED BAR ASSY, P # SB3794001 (Consumable-Local)",NOS,1275.0,8.0,,,,,1.0,1275.0,,38086160.02,,,783755340.3,
59,21,BAND,19,"HARDWARE MATERIAL, PIPE & FITTINGS",810457,06-Jan-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,10.04,,,,,100.0,6007222002,6007222002,"PVC BAND 3/4"" (ADAMJEE) (L-F) (Fixed-Local)",NOS,1004.0,0.0,,,,,100.0,1004.0,,38086160.02,,,783755340.3,
74,23,BAR,11,SPARE PARTS,793935,29-Oct-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100.0,,,,,1.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,100.0,19.0,,,,,1.0,100.0,,38086160.02,,,783755340.3,
89,23,BAR,11,SPARE PARTS,828908,13-Mar-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100.0,,,,,3.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,300.0,34.0,,,,,3.0,300.0,,38086160.02,,,783755340.3,
96,23,BAR,11,SPARE PARTS,842181,10-May-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100.0,,,,,2.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200.0,22.0,,,,,2.0,200.0,,38086160.02,,,783755340.3,
