,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
1405,105,CLIPPER,21,GENERAL MATERIAL,738410,25-Jan-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,75.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,2625.0,200.0,,,,,75.0,2625.0,,38086160.02,,,783755340.3,
1415,105,CLIPPER,21,GENERAL MATERIAL,751257,21-Apr-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,100.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,3500.0,810.0,,,,,100.0,3500.0,,38086160.02,,,783755340.3,
1424,105,CLIPPER,21,GENERAL MATERIAL,759807,03-Jun-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,50.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1750.0,284.0,,,,,50.0,1750.0,,38086160.02,,,783755340.3,
1445,105,CLIPPER,21,GENERAL MATERIAL,771703,24-Jul-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,20.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,700.0,592.0,,,,,20.0,700.0,,38086160.02,,,783755340.3,
1448,105,CLIPPER,21,GENERAL MATERIAL,774507,07-Aug-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,20.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,700.0,562.0,,,,,20.0,700.0,,38086160.02,,,783755340.3,
1452,105,CLIPPER,21,GENERAL MATERIAL,775783,13-Aug-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,25.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,875.0,494.0,,,,,25.0,875.0,,38086160.02,,,783755340.3,
1465,105,CLIPPER,21,GENERAL MATERIAL,783370,22-Sep-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,40.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1400.0,139.0,,,,,40.0,1400.0,,38086160.02,,,783755340.3,
1469,105,CLIPPER,21,GENERAL MATERIAL,786533,08-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,16.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,560.0,1005.0,,,,,16.0,560.0,,38086160.02,,,783755340.3,
1478,105,CLIPPER,21,GENERAL MATERIAL,792224,24-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,50.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,1750.0,565.0,,,,,50.0,1750.0,,38086160.02,,,783755340.3,
1483,105,CLIPPER,21,GENERAL MATERIAL,796695,10-Nov-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,35.0,,,,,7.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,245.0,453.0,,,,,7.0,245.0,,38086160.02,,,783755340.3,
2456,206,GENERAL,21,GENERAL MATERIAL,745796,27-Feb-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,48.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,624.0,676.0,,,,,48.0,624.0,,38086160.02,,,783755340.3,
2462,206,GENERAL,21,GENERAL MATERIAL,748120,07-Mar-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,12.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,156.0,556.0,,,,,12.0,156.0,,38086160.02,,,783755340.3,
2463,206,GENERAL,21,GENERAL MATERIAL,750053,16-Mar-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,12.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,156.0,544.0,,,,,12.0,156.0,,38086160.02,,,783755340.3,
2469,206,GENERAL,21,GENERAL MATERIAL,754269,01-May-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,12.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,156.0,252.0,,,,,12.0,156.0,,38086160.02,,,783755340.3,
2474,206,GENERAL,21,GENERAL MATERIAL,757864,21-May-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,12.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,156.0,84.0,,,,,12.0,156.0,,38086160.02,,,783755340.3,
2476,206,GENERAL,21,GENERAL MATERIAL,759746,03-Jun-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,12.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,156.0,32.0,,,,,12.0,156.0,,38086160.02,,,783755340.3,
2481,206,GENERAL,21,GENERAL MATERIAL,762372,23-Jun-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,84.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,1092.0,620.0,,,,,84.0,1092.0,,38086160.02,,,783755340.3,
2484,206,GENERAL,21,GENERAL MATERIAL,770561,24-Jul-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,60.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,780.0,428.0,,,,,60.0,780.0,,38086160.02,,,783755340.3,
2521,206,GENERAL,21,GENERAL MATERIAL,776142,17-Aug-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,48.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,624.0,200.0,,,,,48.0,624.0,,38086160.02,,,783755340.3,
2543,206,GENERAL,21,GENERAL MATERIAL,785671,28-Sep-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,11.0,,,,,3.0,20021,20021,MASKING TAPE 1/2'' ABRO (I NO.2256) (Consumable-Local),PCS,33.0,127.0,,,,,3.0,33.0,,38086160.02,,,783755340.3,
2552,206,GENERAL,21,GENERAL MATERIAL,789547,12-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,6.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,78.0,0.0,,,,,6.0,78.0,,38086160.02,,,783755340.3,
2553,206,GENERAL,21,GENERAL MATERIAL,789931,16-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,11.0,,,,,12.0,20021,20021,MASKING TAPE 1/2'' ABRO (I NO.2256) (Consumable-Local),PCS,132.0,0.0,,,,,12.0,132.0,,38086160.02,,,783755340.3,
2555,206,GENERAL,21,GENERAL MATERIAL,790329,15-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,11.0,,,,,5.0,20021,20021,MASKING TAPE 1/2'' ABRO (I NO.2256) (Consumable-Local),PCS,55.0,12.0,,,,,5.0,55.0,,38086160.02,,,783755340.3,
2585,206,GENERAL,21,GENERAL MATERIAL,793433,29-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,6.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,78.0,1562.0,,,,,6.0,78.0,,38086160.02,,,783755340.3,
2619,206,GENERAL,21,GENERAL MATERIAL,804412,12-Dec-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,13.0,,,,,12.0,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,156.0,2195.0,,,,,12.0,156.0,,38086160.02,,,783755340.3,
4806,305,NEEDLE,11,SPARE PARTS,786268,30-Sep-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,170.0,,,,,10.0,210.0,,38086160.02,,,783755340.3,
4841,305,NEEDLE,11,SPARE PARTS,788540,08-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,15.9047619,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,159.047619,2350.0,,,,,10.0,159.047619,,38086160.02,,,783755340.3,
4850,305,NEEDLE,11,SPARE PARTS,788969,09-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,21.0,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210.0,90.0,,,,,10.0,210.0,,38086160.02,,,783755340.3,
7882,349,PRINTED STATIONERY,20,STATIONARY,782899,15-Sep-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,210.0,,,,,10.0,5489921001,5489921001,"DAILY PACKING PLAN & PROGRESS REPORT  WHITE,PINK DUPLICATE TYPE ONE SIDE PRINTING 100 PAGES ( 50 SET) CARBONIZED (---) (Consumable-Local)",BKS,2100.0,93.0,,,,,10.0,2100.0,,38086160.02,,,783755340.3,
7900,349,PRINTED STATIONERY,20,STATIONARY,785671,28-Sep-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,180.0,,,,,3.0,5812021001,5812021001,DAILY ALTERATION REPORT NON-CARBONIZE ONE SIDE A4 100 PAGES . (---) (L-C) (Consumable-Local),NOS,540.0,29.0,,,,,3.0,540.0,,38086160.02,,,783755340.3,
8079,349,PRINTED STATIONERY,20,STATIONARY,804995,11-Dec-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,150.0,,,,,10.0,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,1500.0,81.0,,,,,10.0,1500.0,,38086160.02,,,783755340.3,
9149,395,SCISSOR,21,GENERAL MATERIAL,798640,17-Nov-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,350.0,,,,,1.0,12237,12237,"SCISSOR 12"" (SS) (Consumable-Local)",NOS,350.0,0.0,,,,,1.0,350.0,,38086160.02,,,783755340.3,
9634,434,SPRAY,19,"HARDWARE MATERIAL, PIPE & FITTINGS",761210,10-Jun-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,485.0,,,,,1.0,13612,13612,SPRAY (SPOT LIFTER SPRAY) #.831 397GRM (Consumable-Local),TIN,485.0,17.0,,,,,1.0,485.0,,38086160.02,,,783755340.3,
9642,434,SPRAY,19,"HARDWARE MATERIAL, PIPE & FITTINGS",770561,24-Jul-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,485.0,,,,,2.0,13612,13612,SPRAY (SPOT LIFTER SPRAY) #.831 397GRM (Consumable-Local),TIN,970.0,30.0,,,,,2.0,970.0,,38086160.02,,,783755340.3,
9657,434,SPRAY,19,"HARDWARE MATERIAL, PIPE & FITTINGS",788828,09-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,485.0,,,,,1.0,13612,13612,SPRAY (SPOT LIFTER SPRAY) #.831 397GRM (Consumable-Local),TIN,485.0,38.0,,,,,1.0,485.0,,38086160.02,,,783755340.3,
9658,434,SPRAY,19,"HARDWARE MATERIAL, PIPE & FITTINGS",788968,09-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,485.0,,,,,1.0,13612,13612,SPRAY (SPOT LIFTER SPRAY) #.831 397GRM (Consumable-Local),TIN,485.0,38.0,,,,,1.0,485.0,,38086160.02,,,783755340.3,
9659,434,SPRAY,19,"HARDWARE MATERIAL, PIPE & FITTINGS",789219,10-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,485.0,,,,,1.0,13612,13612,SPRAY (SPOT LIFTER SPRAY) #.831 397GRM (Consumable-Local),TIN,485.0,37.0,,,,,1.0,485.0,,38086160.02,,,783755340.3,
9661,434,SPRAY,19,"HARDWARE MATERIAL, PIPE & FITTINGS",789547,12-Oct-20,,,90188,90188,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Checking-General,,,485.0,,,,,1.0,13612,13612,SPRAY (SPOT LIFTER SPRAY) #.831 397GRM (Consumable-Local),TIN,485.0,24.0,,,,,1.0,485.0,,38086160.02,,,783755340.3,
