,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
497,42,BOBBIN,11,SPARE PARTS,876395,30-Sep-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,69.02082019,,,,,5.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,345.1041009,131.0,,,,,5.0,345.1041009,,38086160.02,,,783755340.3,
506,42,BOBBIN,11,SPARE PARTS,878453,09-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,69.02082019,,,,,12.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,828.2498423,117.0,,,,,12.0,828.2498423,,38086160.02,,,783755340.3,
507,42,BOBBIN,11,SPARE PARTS,878457,09-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,6.891935484,,,,,24.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,165.4064516,252.0,,,,,24.0,165.4064516,,38086160.02,,,783755340.3,
509,42,BOBBIN,11,SPARE PARTS,880461,16-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,69.02082019,,,,,3.0,18878,18878,BOBIN CASE (B-1837-012-OAO)(JUKI)  (Consumable-Local),PCS,207.0624606,110.0,,,,,6.0,227.738267,,38086160.02,,,783755340.3,
510,42,BOBBIN,11,SPARE PARTS,880461,16-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,6.891935484,,,,,3.0,18873,18873,BOBIN (JUKI) (Consumable-Local),PCS,20.67580645,249.0,,,,,6.0,227.738267,,38086160.02,,,783755340.3,
887,46,BOOT,11,SPARE PARTS,876395,30-Sep-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,2.737495665,,,,,20.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,54.7499133,2470.0,,,,,26.0,287.1323584,,38086160.02,,,783755340.3,
888,46,BOOT,11,SPARE PARTS,876395,30-Sep-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,38.73040752,,,,,6.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,232.3824451,18.0,,,,,26.0,287.1323584,,38086160.02,,,783755340.3,
893,46,BOOT,11,SPARE PARTS,878453,09-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,38.73040752,,,,,12.0,18920,18920,BOOT (SINGLE NEEDLE) (Consumable-Local),PCS,464.7648903,2.0,,,,,62.0,601.6396735,,38086160.02,,,783755340.3,
894,46,BOOT,11,SPARE PARTS,878453,09-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,2.737495665,,,,,50.0,18960,18960,BOOT SCREW LARGE (JUKI) (Consumable-Local),PCS,136.8747832,2395.0,,,,,62.0,601.6396735,,38086160.02,,,783755340.3,
897,46,BOOT,11,SPARE PARTS,879654,13-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,35.0,,,,,10.0,19672,19672,HALF BOOT LEFT (JUKI) (Consumable-Local),PCS,350.0,90.0,,,,,10.0,350.0,,38086160.02,,,783755340.3,
900,46,BOOT,11,SPARE PARTS,880461,16-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,35.0,,,,,8.0,19672,19672,HALF BOOT LEFT (JUKI) (Consumable-Local),PCS,280.0,82.0,,,,,8.0,280.0,,38086160.02,,,783755340.3,
924,46,BOOT,11,SPARE PARTS,889870,25-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,350.0,,,With Replacement`,,2.0,18918,18918,BOOT (M-732) (SAFETY) (Consumable-Local),PCS,700.0,9.0,,,,,2.0,700.0,,38086160.02,,,783755340.3,
1020,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",885486,05-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,140.0,,,,,2.0,30055,30055,"PAINT BRUSH 2""  ELITE (Consumable-Local)",NOS,280.0,10.0,,,,,2.0,280.0,,38086160.02,,,783755340.3,
1021,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",887105,11-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,390.0,,,,,3.0,43804,43804,"PAINT BRUSH 3"" UNIVERSAL DIAMOND (Consumable-Local)",NOS,1170.0,5.0,,,,,15.0,3390.0,,38086160.02,,,783755340.3,
1022,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",887105,11-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,230.0,,,,,6.0,30056,30056,"PAINT BRUSH 3"" ELITE (Consumable-Local)",NOS,1380.0,0.0,,,,,15.0,3390.0,,38086160.02,,,783755340.3,
1023,58,BRUSH,19,"HARDWARE MATERIAL, PIPE & FITTINGS",887105,11-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,140.0,,,,,6.0,30055,30055,"PAINT BRUSH 2""  ELITE (Consumable-Local)",NOS,840.0,4.0,,,,,15.0,3390.0,,38086160.02,,,783755340.3,
1387,104,CLIP,18,MECHANICAL,884547,01-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,179.0,,,,,1000.0,21901,21901,CHAIN 2 CLIP RUNNER  WITH HOOK FOR SWITCH TRACK (Consumable-Local),SET,179000.0,0.0,,,,,1000.0,179000.0,,38086160.02,,,783755340.3,
1627,105,CLIPPER,21,GENERAL MATERIAL,885705,09-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,35.0,,,,,3.0,22999,22999,"COLOR CLIPPER BLACK, BLUE, YELLOW, GREEN HIGH QUALITY (Consumable-Local)",PCS,105.0,1643.0,,,,,3.0,105.0,,38086160.02,,,783755340.3,
2134,193,FITTING,18,MECHANICAL,871036,09-Sep-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,180.0,,,,,4.0,7447521001,7447521001,PNEUMATIC TEE 14X14MM (---) (L-C) (Consumable-Local),NOS,720.0,30.0,,,,,4.0,720.0,,38086160.02,,,783755340.3,
2398,206,GENERAL,11,SPARE PARTS,878127,07-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,232.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2401,206,GENERAL,11,SPARE PARTS,879658,13-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,4.386100386,,,,,100.0,21159,21159,TENSION SPRING (NORMAL)  (Consumable-Local),PCS,438.6100386,2440.0,,,,,100.0,438.6100386,,38086160.02,,,783755340.3,
2413,206,GENERAL,11,SPARE PARTS,886426,09-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,74.28571429,,,,,4.0,21149,21149,TENSION POST (JUKI) (Consumable-Local),PCS,297.1428571,8.0,,,,,4.0,297.1428571,,38086160.02,,,783755340.3,
2979,220,GUN,16,TOOLS & INSTRUMENTS,886534,09-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,550.0,,,,,2.0,5641621001,5641621001,TAG GUN CM-9L ARROW (---) (L-C) (Consumable-Local),NOS,1100.0,19.0,,,,,2.0,1100.0,,38086160.02,,,783755340.3,
3974,281,LOOPER,11,SPARE PARTS,876395,30-Sep-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,145.0,,,,,4.0,40390,40390,UPPER LOOPER P # LP226 (SIRUBA) (Consumable-Local),NOS,580.0,85.0,,,,,4.0,580.0,,38086160.02,,,783755340.3,
3976,281,LOOPER,11,SPARE PARTS,879654,13-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,145.0,,,,,3.0,40390,40390,UPPER LOOPER P # LP226 (SIRUBA) (Consumable-Local),NOS,435.0,77.0,,,,,3.0,435.0,,38086160.02,,,783755340.3,
3982,281,LOOPER,11,SPARE PARTS,880749,16-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,145.0,,,,,5.0,40390,40390,UPPER LOOPER P # LP226 (SIRUBA) (Consumable-Local),NOS,725.0,70.0,,,,,5.0,725.0,,38086160.02,,,783755340.3,
3987,281,LOOPER,11,SPARE PARTS,883065,27-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,145.0,,,,,3.0,40390,40390,UPPER LOOPER P # LP226 (SIRUBA) (Consumable-Local),NOS,435.0,57.0,,,,,3.0,435.0,,38086160.02,,,783755340.3,
3989,281,LOOPER,11,SPARE PARTS,884499,02-Nov-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,145.0,,,,,3.0,40390,40390,UPPER LOOPER P # LP226 (SIRUBA) (Consumable-Local),NOS,435.0,44.0,,,,,3.0,435.0,,38086160.02,,,783755340.3,
4103,283,MACHINE,1,PLANT & MACHINERY,867505,28-Aug-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,4995319.5,,,,,5.0,7551912062,7551912062,"COMPUTERIZED LOCK STITCH MULTI-NEEDLE QUILTING MACHINE HY-128-3B, NO. 10 SHUTTLE. (HENGYE) (I-F) (Fixed-Imported)",SET,24976597.5,0.0,,,,,5.0,24976597.5,,38086160.02,,,783755340.3,
6653,305,NEEDLE,11,SPARE PARTS,876334,02-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,23.99888817,,,,,10.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,239.9888817,720.0,,,,,10.0,239.9888817,,38086160.02,,,783755340.3,
7090,305,NEEDLE,21,GENERAL MATERIAL,882373,25-Oct-21,,,90282,90282,YTML-Stitching-YTM-07-UNIT 34 YTM 7 Bldg E-Ground Floor-Multi Needle-Sewing-General,,,40.0,,,,,5.0,21086,21086,TAG GUN NEEDLE (Consumable-Local),PCS,200.0,5.0,,,,,5.0,200.0,,38086160.02,,,783755340.3,
