,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
28,6,AIR CONDITIONER,22,ELECTRICAL EQUIPMENT,874998,24-Sep-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,16500.0,,,,,1.0,7201821003,7201821003,AIR CONDITIONER SPLIT A/C COMPRESSOR ROTARY 1.5TON FOR MODEL# KEE 18S (KENWOOD) (L-C) (Consumable-Local),NOS,16500.0,0.0,,,,,1.0,16500.0,,38086160.02,,,783755340.3,
49,13,ASSEMBLY,11,SPARE PARTS,828168,12-Mar-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,2650.0,,,,,1.0,52715,52715,THREAD TENSION BRACKET ASSY P # SB3572001 (Consumable-Imported),PCS,2650.0,45.0,,,,,1.0,2650.0,,38086160.02,,,783755340.3,
63,23,BAR,11,SPARE PARTS,785177,24-Sep-20,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100.0,,,,,2.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200.0,43.0,,,,,2.0,200.0,,38086160.02,,,783755340.3,
85,23,BAR,11,SPARE PARTS,822302,16-Feb-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100.0,,,,,2.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200.0,44.0,,,,,2.0,200.0,,38086160.02,,,783755340.3,
86,23,BAR,11,SPARE PARTS,822442,17-Feb-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100.0,,,,,4.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400.0,40.0,,,,,4.0,400.0,,38086160.02,,,783755340.3,
88,23,BAR,11,SPARE PARTS,828168,12-Mar-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100.0,,,,,1.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,100.0,37.0,,,,,1.0,100.0,,38086160.02,,,783755340.3,
90,23,BAR,11,SPARE PARTS,831639,27-Mar-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,80.0,,,,,2.0,20077,20077,NEEDLE BAR BUSH (SINGLE NEEDLE) (Consumable-Local),PCS,160.0,10.0,,,,,2.0,160.0,,38086160.02,,,783755340.3,
95,23,BAR,11,SPARE PARTS,838939,26-Apr-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100.0,,,,,3.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,300.0,24.0,,,,,3.0,300.0,,38086160.02,,,783755340.3,
97,23,BAR,11,SPARE PARTS,844570,22-May-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100.0,,,,,4.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400.0,18.0,,,,,4.0,400.0,,38086160.02,,,783755340.3,
99,23,BAR,11,SPARE PARTS,846235,28-May-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100.0,,,,,2.0,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200.0,11.0,,,,,2.0,200.0,,38086160.02,,,783755340.3,
