,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
149,30,BELL,17,ELECTRICAL,879408,14-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,2035.0,,,,,4.0,43897,43897,"ALARAM BELL 12"" 220 V (Consumable-Local)",NOS,8140.0,4.0,,,,,4.0,8140.0,,38086160.02,,,783755340.3,
227,33,BEND,17,ELECTRICAL,879408,14-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,12.0,,,,,30.0,8523,8523,"MS CONDUTE BEND 3/4"" (Consumable-Local)",NOS,360.0,10.0,,,,,30.0,360.0,,38086160.02,,,783755340.3,
1316,89,CHAIR,21,GENERAL MATERIAL,882828,30-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,11900.0,,,,,1.0,7516322001,7516322001,EXECUTIVE COMFY CHAIR (---) (L-F) (Fixed-Local),NOS,11900.0,0.0,,,,,1.0,11900.0,,38086160.02,,,783755340.3,
1674,122,CONNECTOR,17,ELECTRICAL,879408,14-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,80.0,,,,,20.0,3322,3322,CONNECTOR STRIP 30 AMP (PVC) (Consumable-Local),NOS,1600.0,20.0,,,,,20.0,1600.0,,38086160.02,,,783755340.3,
1711,144,CROCKERY,21,GENERAL MATERIAL,879442,12-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,63.0,,,,,2.0,16503,16503,SPOON (RICE SPOON) (Consumable-Local),NOS,126.0,0.0,,,,,4.0,3346.0,,38086160.02,,,783755340.3,
1712,144,CROCKERY,21,GENERAL MATERIAL,879442,12-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,1610.0,,,,,2.0,41878,41878,CUP/SAUCER (GOOD QUALITY) FOR GUEST/CUSTOMER (Consumable-Local),SET,3220.0,0.0,,,,,4.0,3346.0,,38086160.02,,,783755340.3,
2865,206,GENERAL,21,GENERAL MATERIAL,889828,24-Nov-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,213.67,,,,,148.5,21462,21462,WHITE OIL (FOR MACHINE) (Consumable-Local),LTR,31729.995,0.0,,,,,148.5,31729.995,,38086160.02,,,783755340.3,
3572,257,KETTLE,17,ELECTRICAL,879442,12-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,3400.0,,,,,1.0,28839,28839,"ELECTRIC KETTLE WEST POINT, MODEL # 6172 (Consumable-Local)",NOS,3400.0,1.0,,,,,1.0,3400.0,,38086160.02,,,783755340.3,
8966,363,RACK,18,MECHANICAL,889843,22-Nov-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,59704.0,,,,,30.0,7617422001,7617422001,"MEDIUM DUTY LINE SYSTEM RACK=96""X96""X24"" 4 LEVELS WITH G.I SHEET (---) (L-F) (Fixed-Local)",NOS,1791120.0,0.0,,,,,40.0,2410620.0,,38086160.02,,,783755340.3,
8967,363,RACK,18,MECHANICAL,889843,22-Nov-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,61950.0,,,,,10.0,6706022001,6706022001,"MEDIUM DUTY LINE SYSTEM (RACK SIZE= 96""X96""X43"" 3 LEVELS) WITH G.I SHELF TRAY,  CAPACITY:500 KGS PER LEVEL. (---) (L-F) (Fixed-Local)",NOS,619500.0,0.0,,,,,40.0,2410620.0,,38086160.02,,,783755340.3,
9123,392,SADDLE,18,MECHANICAL,879408,14-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,10.0,,,,,50.0,12159,12159,"SADDLE 3/4"" (PVC) (Consumable-Local)",NOS,500.0,50.0,,,,,50.0,500.0,,38086160.02,,,783755340.3,
11540,636,OVEN,17,ELECTRICAL,879442,12-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,8016.0,,,,,1.0,38034,38034,"MICROWAVE OVEN MODEL # DW MD7, 20 LTR (DAWLANCE) (Consumable-Local)",NOS,8016.0,0.0,,,,,1.0,8016.0,,38086160.02,,,783755340.3,
